Episode, Total Reward, Epsilon
391,11469.00, 0.0282
392,11829.00, 0.0280
393,11967.00, 0.0279
394,12179.00, 0.0278
395,11549.00, 0.0276
396,13999.00, 0.0275
397,10489.00, 0.0273
398,11846.00, 0.0272
399,13709.00, 0.0271
400,11855.00, 0.0269
401,11529.00, 0.0268
402,11728.00, 0.0267
403,11739.00, 0.0265
404,13069.00, 0.0264
405,12508.00, 0.0263
406,12849.00, 0.0261
407,12229.00, 0.0260
408,11779.00, 0.0259
409,13366.00, 0.0257
410,11809.00, 0.0256
411,11658.00, 0.0255
412,11938.00, 0.0254
413,11798.00, 0.0252
414,12247.00, 0.0251
415,12659.00, 0.0250
416,11589.00, 0.0249
417,11749.00, 0.0247
418,13019.00, 0.0246
419,11779.00, 0.0245
420,11939.00, 0.0244
421,12505.00, 0.0242
422,10509.00, 0.0241
423,12139.00, 0.0240
424,12169.00, 0.0239
425,12349.00, 0.0238
426,12108.00, 0.0236
427,11079.00, 0.0235
428,11698.00, 0.0234
429,10429.00, 0.0233
430,12639.00, 0.0232
431,12819.00, 0.0231
432,12159.00, 0.0229
433,11799.00, 0.0228
434,12339.00, 0.0227
435,13759.00, 0.0226
436,12629.00, 0.0225
437,11179.00, 0.0224
438,11099.00, 0.0223
439,11819.00, 0.0221
440,11318.00, 0.0220
441,12339.00, 0.0219
442,13709.00, 0.0218
443,13659.00, 0.0217
444,11499.00, 0.0216
445,12729.00, 0.0215
446,10909.00, 0.0214
447,11889.00, 0.0213
448,11239.00, 0.0212
449,11379.00, 0.0211
450,12729.00, 0.0210
451,11179.00, 0.0209
452,11668.00, 0.0208
453,13789.00, 0.0206
454,13359.00, 0.0205
455,13277.00, 0.0204
456,12046.00, 0.0203
457,12649.00, 0.0202
458,11667.00, 0.0201
459,13069.00, 0.0200
460,12759.00, 0.0199
461,12229.00, 0.0198
462,12129.00, 0.0197
463,12399.00, 0.0196
464,12059.00, 0.0195
465,12099.00, 0.0194
466,12209.00, 0.0193
467,12536.00, 0.0192
468,13428.00, 0.0192
469,11929.00, 0.0191
470,10499.00, 0.0190
471,13187.00, 0.0189
472,13069.00, 0.0188
473,11909.00, 0.0187
474,12339.00, 0.0186
475,11989.00, 0.0185
476,12469.00, 0.0184
477,13089.00, 0.0183
478,10235.00, 0.0182
479,11989.00, 0.0181
480,12456.00, 0.0180
481,12759.00, 0.0179
482,12909.00, 0.0179
483,12829.00, 0.0178
484,12129.00, 0.0177
485,12379.00, 0.0176
486,13837.00, 0.0175
487,11489.00, 0.0174
488,12017.00, 0.0173
489,12299.00, 0.0172
490,13089.00, 0.0172
491,11629.00, 0.0171
492,13188.00, 0.0170
493,11929.00, 0.0169
494,12189.00, 0.0168
495,12459.00, 0.0167
496,12179.00, 0.0166
497,10859.00, 0.0166
498,12429.00, 0.0165
499,11699.00, 0.0164
500,13069.00, 0.0163
501,11589.00, 0.0162
502,12459.00, 0.0162
503,12697.00, 0.0161
504,12529.00, 0.0160
505,11819.00, 0.0159
506,12288.00, 0.0158
507,12196.00, 0.0158
508,12629.00, 0.0157
509,12857.00, 0.0156
510,12867.00, 0.0155
511,13377.00, 0.0154
512,12369.00, 0.0154
513,12189.00, 0.0153
514,11269.00, 0.0152
515,11056.00, 0.0151
516,10988.00, 0.0151
517,12749.00, 0.0150
518,12799.00, 0.0149
519,12769.00, 0.0148
520,12349.00, 0.0148
521,11179.00, 0.0147
522,11499.00, 0.0146
523,13109.00, 0.0145
524,13889.00, 0.0145
525,12959.00, 0.0144
526,11639.00, 0.0143
527,13409.00, 0.0142
528,13069.00, 0.0142
529,11839.00, 0.0141
530,13009.00, 0.0140
531,13489.00, 0.0140
532,11959.00, 0.0139
533,12709.00, 0.0138
534,11629.00, 0.0138
535,12639.00, 0.0137
536,11989.00, 0.0136
537,13209.00, 0.0136
538,12399.00, 0.0135
539,11399.00, 0.0134
540,11979.00, 0.0134
541,12519.00, 0.0133
542,12665.00, 0.0132
543,12497.00, 0.0132
544,12389.00, 0.0131
545,11057.00, 0.0130
546,11799.00, 0.0130
547,12649.00, 0.0129
548,12618.00, 0.0128
549,13749.00, 0.0128
550,13489.00, 0.0127
551,12825.00, 0.0126
552,13139.00, 0.0126
553,13215.00, 0.0125
554,12659.00, 0.0124
555,11579.00, 0.0124
556,11569.00, 0.0123
557,12079.00, 0.0123
558,13239.00, 0.0122
559,11867.00, 0.0121
560,12749.00, 0.0121
561,12739.00, 0.0120
562,12369.00, 0.0120
563,10927.00, 0.0119
564,12119.00, 0.0118
565,10859.00, 0.0118
566,13219.00, 0.0117
567,12779.00, 0.0117
568,12776.00, 0.0116
569,12999.00, 0.0115
570,13369.00, 0.0115
571,11709.00, 0.0114
572,13775.00, 0.0114
573,13268.00, 0.0113
574,11129.00, 0.0113
575,11729.00, 0.0112
576,12369.00, 0.0111
577,12689.00, 0.0111
578,12039.00, 0.0110
579,11709.00, 0.0110
580,11699.00, 0.0109
581,12298.00, 0.0109
582,12339.00, 0.0108
583,12739.00, 0.0108
584,12498.00, 0.0107
585,12129.00, 0.0107
586,12368.00, 0.0106
587,13999.00, 0.0105
588,12239.00, 0.0105
589,13499.00, 0.0104
590,10517.00, 0.0104
591,11099.00, 0.0103
592,13879.00, 0.0103
593,11427.00, 0.0102
594,11365.00, 0.0102
595,12499.00, 0.0101
596,12739.00, 0.0101
597,12428.00, 0.0100
598,12289.00, 0.0100
599,14199.00, 0.0099
600,13079.00, 0.0099
601,13399.00, 0.0098
602,10259.00, 0.0098
603,11069.00, 0.0097
604,12059.00, 0.0097
605,12339.00, 0.0096
606,10849.00, 0.0096
607,11519.00, 0.0095
608,14039.00, 0.0095
609,12639.00, 0.0094
610,11109.00, 0.0094
611,13679.00, 0.0094
612,12419.00, 0.0093
613,13197.00, 0.0093
614,11789.00, 0.0092
615,13056.00, 0.0092
616,12417.00, 0.0091
617,12809.00, 0.0091
618,12718.00, 0.0090
619,11678.00, 0.0090
620,12209.00, 0.0089
621,13249.00, 0.0089
622,12367.00, 0.0089
623,13699.00, 0.0088
624,12177.00, 0.0088
625,12179.00, 0.0087
626,12579.00, 0.0087
627,12679.00, 0.0086
628,12029.00, 0.0086
629,12809.00, 0.0085
630,12247.00, 0.0085
631,12959.00, 0.0085
632,14279.00, 0.0084
633,13147.00, 0.0084
634,12669.00, 0.0083
635,14969.00, 0.0083
636,13777.00, 0.0083
637,11939.00, 0.0082
638,11547.00, 0.0082
639,13829.00, 0.0081
640,13429.00, 0.0081
641,13099.00, 0.0080
642,12278.00, 0.0080
643,12699.00, 0.0080
644,12568.00, 0.0079
645,13959.00, 0.0079
646,11909.00, 0.0078
647,12479.00, 0.0078
648,11859.00, 0.0078
649,14827.00, 0.0077
650,13609.00, 0.0077
651,11709.00, 0.0077
652,12699.00, 0.0076
653,12199.00, 0.0076
654,12939.00, 0.0075
655,13079.00, 0.0075
656,11589.00, 0.0075
657,13909.00, 0.0074
658,13369.00, 0.0074
659,12669.00, 0.0074
660,13379.00, 0.0073
661,12529.00, 0.0073
662,11829.00, 0.0072
663,11239.00, 0.0072
664,11926.00, 0.0072
665,13849.00, 0.0071
666,12839.00, 0.0071
667,13248.00, 0.0071
668,12809.00, 0.0070
669,13558.00, 0.0070
670,13216.00, 0.0070
