Episode, Total Reward, Epsilon
603,6879.00, 0.0097
604,8688.00, 0.0097
605,10380.00, 0.0096
606,7898.00, 0.0096
607,10428.00, 0.0095
608,9944.00, 0.0095
609,10204.00, 0.0094
610,11078.00, 0.0094
611,10249.00, 0.0094
612,10879.00, 0.0093
613,10654.00, 0.0093
614,10150.00, 0.0092
615,10333.00, 0.0092
616,10564.00, 0.0091
617,8924.00, 0.0091
618,7199.00, 0.0090
619,8559.00, 0.0090
620,9309.00, 0.0089
621,7478.00, 0.0089
622,9009.00, 0.0089
623,9949.00, 0.0088
624,10389.00, 0.0088
625,9499.00, 0.0087
626,9689.00, 0.0087
627,9479.00, 0.0086
628,6755.00, 0.0086
629,9519.00, 0.0085
630,9584.00, 0.0085
631,10839.00, 0.0085
632,9944.00, 0.0084
633,10339.00, 0.0084
634,8919.00, 0.0083
635,10453.00, 0.0083
636,8339.00, 0.0083
637,7657.00, 0.0082
638,11009.00, 0.0082
639,7444.00, 0.0081
640,12483.00, 0.0081
641,9479.00, 0.0080
642,7784.00, 0.0080
643,10459.00, 0.0080
644,11369.00, 0.0079
645,11134.00, 0.0079
646,7343.00, 0.0078
647,9659.00, 0.0078
648,10677.00, 0.0078
649,8099.00, 0.0077
650,8664.00, 0.0077
651,10050.00, 0.0077
652,7934.00, 0.0076
653,12125.00, 0.0076
654,9479.00, 0.0075
655,11185.00, 0.0075
656,8263.00, 0.0075
657,8059.00, 0.0074
658,11164.00, 0.0074
659,8078.00, 0.0074
660,8968.00, 0.0073
661,6959.00, 0.0073
662,12144.00, 0.0072
663,9614.00, 0.0072
664,8607.00, 0.0072
665,8519.00, 0.0071
666,9804.00, 0.0071
667,10987.00, 0.0071
668,10086.00, 0.0070
669,10249.00, 0.0070
670,12914.00, 0.0070
671,9404.00, 0.0069
672,10479.00, 0.0069
673,12504.00, 0.0069
674,8956.00, 0.0068
675,11324.00, 0.0068
676,11309.00, 0.0068
677,9409.00, 0.0067
678,9178.00, 0.0067
679,8594.00, 0.0067
680,8914.00, 0.0066
681,12279.00, 0.0066
682,10004.00, 0.0066
683,11924.00, 0.0065
684,9934.00, 0.0065
685,9234.00, 0.0065
686,10612.00, 0.0064
687,6879.00, 0.0064
688,7395.00, 0.0064
689,11434.00, 0.0063
690,11294.00, 0.0063
691,7506.00, 0.0063
692,7338.00, 0.0062
693,12097.00, 0.0062
694,7654.00, 0.0062
695,8504.00, 0.0061
696,10959.00, 0.0061
697,9924.00, 0.0061
698,10184.00, 0.0060
699,12389.00, 0.0060
700,9879.00, 0.0060
701,7987.00, 0.0060
702,10173.00, 0.0059
703,8599.00, 0.0059
704,9879.00, 0.0059
705,9309.00, 0.0058
706,9077.00, 0.0058
707,11069.00, 0.0058
708,9322.00, 0.0058
709,8305.00, 0.0057
710,9479.00, 0.0057
711,10179.00, 0.0057
712,11144.00, 0.0056
713,11564.00, 0.0056
714,10459.00, 0.0056
715,9827.00, 0.0056
716,9972.00, 0.0055
