Episode, Total Reward, Epsilon
420,-21562.00, 0.0244
421,-19393.00, 0.0242
422,-22103.00, 0.0241
423,-20833.00, 0.0240
424,-21983.00, 0.0239
425,-22263.00, 0.0238
426,-22113.00, 0.0236
427,-23163.00, 0.0235
428,-23293.00, 0.0234
429,-17533.00, 0.0233
430,-23073.00, 0.0232
431,-21843.00, 0.0231
432,-23343.00, 0.0229
433,-22623.00, 0.0228
434,-20963.00, 0.0227
435,-23293.00, 0.0226
436,-21663.00, 0.0225
437,-22823.00, 0.0224
438,-23423.00, 0.0223
439,-21503.00, 0.0221
440,-22813.00, 0.0220
441,-23383.00, 0.0219
442,-20603.00, 0.0218
443,-23253.00, 0.0217
444,-23253.00, 0.0216
445,-22693.00, 0.0215
446,-22989.00, 0.0214
447,-22303.00, 0.0213
448,-23203.00, 0.0212
449,-22223.00, 0.0211
450,-23013.00, 0.0210
451,-22763.00, 0.0209
452,-23163.00, 0.0208
453,-22953.00, 0.0206
454,-19683.00, 0.0205
455,-23113.00, 0.0204
456,-22533.00, 0.0203
457,-23293.00, 0.0202
458,-23183.00, 0.0201
459,-21553.00, 0.0200
460,-23143.00, 0.0199
461,-18623.00, 0.0198
462,-22623.00, 0.0197
463,-23073.00, 0.0196
464,-22513.00, 0.0195
465,-21353.00, 0.0194
466,-22393.00, 0.0193
467,-20823.00, 0.0192
468,-22473.00, 0.0192
469,-23173.00, 0.0191
470,-23293.00, 0.0190
471,-20183.00, 0.0189
472,-22233.00, 0.0188
473,-21363.00, 0.0187
474,-22903.00, 0.0186
475,-21213.00, 0.0185
476,-22893.00, 0.0184
477,-21523.00, 0.0183
478,-22553.00, 0.0182
479,-22183.00, 0.0181
480,-19793.00, 0.0180
481,-18223.00, 0.0179
482,-19803.00, 0.0179
483,-23423.00, 0.0178
484,-22433.00, 0.0177
485,-22273.00, 0.0176
486,-22553.00, 0.0175
487,-22693.00, 0.0174
488,-21943.00, 0.0173
489,-22833.00, 0.0172
490,-23293.00, 0.0172
491,-22813.00, 0.0171
492,-23023.00, 0.0170
493,-22813.00, 0.0169
494,-23243.00, 0.0168
495,-23073.00, 0.0167
496,-22823.00, 0.0166
497,-23213.00, 0.0166
498,-22833.00, 0.0165
499,-22863.00, 0.0164
500,-22993.00, 0.0163
501,-22683.00, 0.0162
502,-21503.00, 0.0162
503,-21323.00, 0.0161
504,-22523.00, 0.0160
505,-17113.00, 0.0159
506,-22233.00, 0.0158
507,-22233.00, 0.0158
508,-22983.00, 0.0157
509,-22573.00, 0.0156
510,-18243.00, 0.0155
511,-21523.00, 0.0154
512,-23243.00, 0.0154
513,-19923.00, 0.0153
514,-22443.00, 0.0152
515,-22953.00, 0.0151
516,-22253.00, 0.0151
517,-23173.00, 0.0150
518,-22903.00, 0.0149
519,-21183.00, 0.0148
520,-19393.00, 0.0148
521,-19673.00, 0.0147
522,-20433.00, 0.0146
523,-20343.00, 0.0145
524,-20453.00, 0.0145
525,-22863.00, 0.0144
526,-22953.00, 0.0143
527,-21043.00, 0.0142
528,-22623.00, 0.0142
529,-22983.00, 0.0141
530,-22163.00, 0.0140
531,-22993.00, 0.0140
532,-22073.00, 0.0139
533,-19053.00, 0.0138
534,-19683.00, 0.0138
535,-22773.00, 0.0137
536,-22503.00, 0.0136
537,-22183.00, 0.0136
538,-22583.00, 0.0135
539,-21033.00, 0.0134
540,-22473.00, 0.0134
541,-21643.00, 0.0133
542,-16583.00, 0.0132
543,-18623.00, 0.0132
544,-23163.00, 0.0131
545,-23033.00, 0.0130
546,-22813.00, 0.0130
547,-21833.00, 0.0129
548,-23113.00, 0.0128
549,-23153.00, 0.0128
550,-22753.00, 0.0127
551,-16953.00, 0.0126
552,-18623.00, 0.0126
553,-22073.00, 0.0125
554,-8303.00, 0.0124
555,-23053.00, 0.0124
556,-22833.00, 0.0123
557,-22033.00, 0.0123
558,-22783.00, 0.0122
559,-22833.00, 0.0121
560,-22343.00, 0.0121
561,-22113.00, 0.0120
562,-22773.00, 0.0120
563,-17193.00, 0.0119
564,-22993.00, 0.0118
565,-22693.00, 0.0118
566,-22793.00, 0.0117
567,-13173.00, 0.0117
568,-22223.00, 0.0116
569,-23003.00, 0.0115
570,-23113.00, 0.0115
571,-21833.00, 0.0114
572,-23243.00, 0.0114
573,-23263.00, 0.0113
574,-23163.00, 0.0113
575,-22343.00, 0.0112
576,-22603.00, 0.0111
577,-23153.00, 0.0111
578,-22193.00, 0.0110
579,-20203.00, 0.0110
580,-22373.00, 0.0109
581,-22993.00, 0.0109
582,-20613.00, 0.0108
583,-23203.00, 0.0108
584,-20593.00, 0.0107
585,-18343.00, 0.0107
586,-16303.00, 0.0106
587,-21333.00, 0.0105
588,-21913.00, 0.0105
589,-23293.00, 0.0104
590,-22623.00, 0.0104
591,-23373.00, 0.0103
592,-20933.00, 0.0103
593,-22896.00, 0.0102
594,-23023.00, 0.0102
595,-22763.00, 0.0101
596,-23043.00, 0.0101
597,-21253.00, 0.0100
598,-22863.00, 0.0100
599,-23113.00, 0.0099
600,-22773.00, 0.0099
601,-22983.00, 0.0098
602,-22303.00, 0.0098
603,-22593.00, 0.0097
604,-21613.00, 0.0097
605,-20533.00, 0.0096
606,-22793.00, 0.0096
607,-19453.00, 0.0095
608,-22443.00, 0.0095
609,-21893.00, 0.0094
610,-20073.00, 0.0094
611,-22083.00, 0.0094
612,-22763.00, 0.0093
613,-22073.00, 0.0093
614,-22213.00, 0.0092
615,-19363.00, 0.0092
616,-20303.00, 0.0091
617,-22313.00, 0.0091
618,-22573.00, 0.0090
619,-22673.00, 0.0090
620,-21533.00, 0.0089
621,-15473.00, 0.0089
622,-21473.00, 0.0089
623,-20713.00, 0.0088
624,-15573.00, 0.0088
625,-22303.00, 0.0087
626,-22993.00, 0.0087
627,-20913.00, 0.0086
628,-22953.00, 0.0086
629,-21673.00, 0.0085
630,-22953.00, 0.0085
631,-21813.00, 0.0085
632,-22203.00, 0.0084
633,-20763.00, 0.0084
634,-22943.00, 0.0083
635,-22993.00, 0.0083
636,-23123.00, 0.0083
637,-19293.00, 0.0082
638,-23043.00, 0.0082
639,-21493.00, 0.0081
640,-20763.00, 0.0081
641,-23303.00, 0.0080
642,-23093.00, 0.0080
643,-23313.00, 0.0080
644,-16683.00, 0.0079
645,-23163.00, 0.0079
646,-23423.00, 0.0078
647,-22473.00, 0.0078
648,-19153.00, 0.0078
649,-22303.00, 0.0077
650,-22143.00, 0.0077
651,-23213.00, 0.0077
652,-22743.00, 0.0076
653,-23173.00, 0.0076
654,-22963.00, 0.0075
655,-19443.00, 0.0075
656,-23113.00, 0.0075
657,-22993.00, 0.0074
658,-23083.00, 0.0074
659,-23113.00, 0.0074
660,-21543.00, 0.0073
661,-18113.00, 0.0073
662,-20653.00, 0.0072
663,-22053.00, 0.0072
664,-23243.00, 0.0072
665,-20293.00, 0.0071
666,-21753.00, 0.0071
667,-21103.00, 0.0071
668,-21943.00, 0.0070
669,-22333.00, 0.0070
670,-21933.00, 0.0070
671,-21743.00, 0.0069
672,-22933.00, 0.0069
673,-22413.00, 0.0069
674,-22993.00, 0.0068
675,-21123.00, 0.0068
676,-20793.00, 0.0068
677,-23193.00, 0.0067
678,-23043.00, 0.0067
679,-20323.00, 0.0067
680,-23293.00, 0.0066
681,-20973.00, 0.0066
682,-20933.00, 0.0066
683,-23073.00, 0.0065
684,-20253.00, 0.0065
685,-19243.00, 0.0065
686,-22173.00, 0.0064
687,-23223.00, 0.0064
688,-23003.00, 0.0064
689,-16443.00, 0.0063
690,-22873.00, 0.0063
691,-23413.00, 0.0063
692,-22813.00, 0.0062
693,-22603.00, 0.0062
694,-22303.00, 0.0062
695,-21183.00, 0.0061
696,-23203.00, 0.0061
697,-22833.00, 0.0061
698,-21543.00, 0.0060
699,-19813.00, 0.0060
700,-21383.00, 0.0060
701,-23283.00, 0.0060
702,-23163.00, 0.0059
703,-23023.00, 0.0059
704,-22113.00, 0.0059
705,-21803.00, 0.0058
706,-21673.00, 0.0058
707,-23243.00, 0.0058
708,-23253.00, 0.0058
709,-22753.00, 0.0057
710,-21153.00, 0.0057
711,-22873.00, 0.0057
712,-22733.00, 0.0056
713,-23163.00, 0.0056
714,-21813.00, 0.0056
715,-21263.00, 0.0056
716,-22393.00, 0.0055
717,-23163.00, 0.0055
718,-18603.00, 0.0055
719,-23213.00, 0.0054
720,-22103.00, 0.0054
721,-18723.00, 0.0054
722,-23033.00, 0.0054
723,-17823.00, 0.0053
724,-23063.00, 0.0053
725,-15673.00, 0.0053
726,-21033.00, 0.0053
727,-23123.00, 0.0052
728,-23213.00, 0.0052
729,-22293.00, 0.0052
730,-20483.00, 0.0052
731,-22633.00, 0.0051
732,-23003.00, 0.0051
733,-20913.00, 0.0051
734,-22613.00, 0.0050
735,-22783.00, 0.0050
736,-22443.00, 0.0050
737,-22913.00, 0.0050
738,-21493.00, 0.0049
739,-23213.00, 0.0049
740,-18873.00, 0.0049
741,-23163.00, 0.0049
742,-22763.00, 0.0049
743,-20243.00, 0.0048
744,-22073.00, 0.0048
745,-21413.00, 0.0048
746,-23143.00, 0.0048
747,-22809.00, 0.0047
748,-16953.00, 0.0047
749,-22523.00, 0.0047
750,-18533.00, 0.0047
751,-21913.00, 0.0046
752,-22133.00, 0.0046
753,-22503.00, 0.0046
754,-23083.00, 0.0046
755,-23163.00, 0.0045
756,-17873.00, 0.0045
757,-19403.00, 0.0045
758,-21313.00, 0.0045
759,-23303.00, 0.0045
760,-23083.00, 0.0044
761,-15463.00, 0.0044
762,-23163.00, 0.0044
763,-21103.00, 0.0044
764,-22103.00, 0.0043
765,-19563.00, 0.0043
766,-16593.00, 0.0043
767,-22643.00, 0.0043
768,-23123.00, 0.0043
769,-14523.00, 0.0042
770,-19293.00, 0.0042
771,-22603.00, 0.0042
772,-23153.00, 0.0042
773,-23003.00, 0.0042
774,-18733.00, 0.0041
775,-13243.00, 0.0041
776,-22923.00, 0.0041
777,-19753.00, 0.0041
778,-21613.00, 0.0040
779,-21543.00, 0.0040
780,-19693.00, 0.0040
781,-17963.00, 0.0040
782,-22813.00, 0.0040
783,-23343.00, 0.0039
784,-22763.00, 0.0039
785,-21883.00, 0.0039
786,-21143.00, 0.0039
787,-19113.00, 0.0039
788,-22333.00, 0.0039
789,-22243.00, 0.0038
790,-21533.00, 0.0038
791,-22743.00, 0.0038
792,-22913.00, 0.0038
793,-21753.00, 0.0038
794,-23293.00, 0.0037
795,-22743.00, 0.0037
796,-20793.00, 0.0037
797,-22053.00, 0.0037
