Episode, Total Reward, Epsilon
849,92.00, 0.0028
850,94.00, 0.0028
851,94.00, 0.0028
852,92.00, 0.0028
853,92.00, 0.0028
854,94.00, 0.0028
855,92.00, 0.0028
856,92.00, 0.0027
857,92.00, 0.0027
858,92.00, 0.0027
859,92.00, 0.0027
860,92.00, 0.0027
861,92.00, 0.0027
862,92.00, 0.0027
863,92.00, 0.0026
864,92.00, 0.0026
865,92.00, 0.0026
866,92.00, 0.0026
867,92.00, 0.0026
868,92.00, 0.0026
869,92.00, 0.0026
870,92.00, 0.0026
871,94.00, 0.0025
872,92.00, 0.0025
873,92.00, 0.0025
874,92.00, 0.0025
875,92.00, 0.0025
876,92.00, 0.0025
877,92.00, 0.0025
878,92.00, 0.0025
879,92.00, 0.0024
880,92.00, 0.0024
881,92.00, 0.0024
882,92.00, 0.0024
883,92.00, 0.0024
884,92.00, 0.0024
885,92.00, 0.0024
886,92.00, 0.0024
887,92.00, 0.0023
888,92.00, 0.0023
889,92.00, 0.0023
890,92.00, 0.0023
891,92.00, 0.0023
892,92.00, 0.0023
893,94.00, 0.0023
894,92.00, 0.0023
895,92.00, 0.0023
896,94.00, 0.0022
897,92.00, 0.0022
898,92.00, 0.0022
899,92.00, 0.0022
900,92.00, 0.0022
901,92.00, 0.0022
902,92.00, 0.0022
903,92.00, 0.0022
904,92.00, 0.0022
905,92.00, 0.0021
906,92.00, 0.0021
907,92.00, 0.0021
908,92.00, 0.0021
909,92.00, 0.0021
910,92.00, 0.0021
911,92.00, 0.0021
912,92.00, 0.0021
913,92.00, 0.0021
914,92.00, 0.0020
915,92.00, 0.0020
916,92.00, 0.0020
917,92.00, 0.0020
918,94.00, 0.0020
919,92.00, 0.0020
920,92.00, 0.0020
921,92.00, 0.0020
922,92.00, 0.0020
923,94.00, 0.0020
924,92.00, 0.0019
925,92.00, 0.0019
926,92.00, 0.0019
927,92.00, 0.0019
928,92.00, 0.0019
929,92.00, 0.0019
930,94.00, 0.0019
931,92.00, 0.0019
932,92.00, 0.0019
933,92.00, 0.0019
934,92.00, 0.0019
935,94.00, 0.0018
936,92.00, 0.0018
937,92.00, 0.0018
938,92.00, 0.0018
939,92.00, 0.0018
940,92.00, 0.0018
941,92.00, 0.0018
942,92.00, 0.0018
943,92.00, 0.0018
944,92.00, 0.0018
945,92.00, 0.0018
946,92.00, 0.0017
947,92.00, 0.0017
948,92.00, 0.0017
949,92.00, 0.0017
950,92.00, 0.0017
951,92.00, 0.0017
952,92.00, 0.0017
953,92.00, 0.0017
954,92.00, 0.0017
955,92.00, 0.0017
956,92.00, 0.0017
957,92.00, 0.0017
958,92.00, 0.0016
959,92.00, 0.0016
960,92.00, 0.0016
