Episode, Total Reward, Epsilon
385,2221.00, 0.0290
386,4064.00, 0.0289
387,3903.00, 0.0287
388,2924.00, 0.0286
389,3556.00, 0.0285
390,3668.00, 0.0283
391,4164.00, 0.0282
392,3434.00, 0.0280
393,4734.00, 0.0279
394,5031.00, 0.0278
395,2999.00, 0.0276
396,4097.00, 0.0275
397,3038.00, 0.0273
398,2634.00, 0.0272
399,3464.00, 0.0271
400,2408.00, 0.0269
401,3360.00, 0.0268
402,3224.00, 0.0267
403,4521.00, 0.0265
404,4012.00, 0.0264
405,3174.00, 0.0263
406,2638.00, 0.0261
407,2689.00, 0.0260
408,4554.00, 0.0259
409,3879.00, 0.0257
410,3791.00, 0.0256
411,3984.00, 0.0255
412,3096.00, 0.0254
413,1839.00, 0.0252
414,3563.00, 0.0251
415,3391.00, 0.0250
416,2019.00, 0.0249
417,3500.00, 0.0247
418,3579.00, 0.0246
419,3134.00, 0.0245
420,2868.00, 0.0244
421,3771.00, 0.0242
422,3708.00, 0.0241
423,4765.00, 0.0240
424,4496.00, 0.0239
425,2849.00, 0.0238
426,3656.00, 0.0236
427,2598.00, 0.0235
428,3399.00, 0.0234
429,3999.00, 0.0233
430,4258.00, 0.0232
431,2494.00, 0.0231
432,4089.00, 0.0229
433,2984.00, 0.0228
434,4113.00, 0.0227
435,4545.00, 0.0226
436,2211.00, 0.0225
437,3829.00, 0.0224
438,4533.00, 0.0223
439,3614.00, 0.0221
440,2504.00, 0.0220
441,2474.00, 0.0219
442,4844.00, 0.0218
443,2157.00, 0.0217
444,4019.00, 0.0216
445,1697.00, 0.0215
446,2678.00, 0.0214
447,3333.00, 0.0213
448,4304.00, 0.0212
449,2354.00, 0.0211
450,1703.00, 0.0210
451,3734.00, 0.0209
452,2663.00, 0.0208
453,3421.00, 0.0206
454,3098.00, 0.0205
455,3324.00, 0.0204
456,3129.00, 0.0203
457,1971.00, 0.0202
458,3703.00, 0.0201
459,3364.00, 0.0200
460,3829.00, 0.0199
461,3214.00, 0.0198
462,3644.00, 0.0197
463,4709.00, 0.0196
464,3893.00, 0.0195
465,3649.00, 0.0194
466,4049.00, 0.0193
467,2538.00, 0.0192
468,2064.00, 0.0192
469,2463.00, 0.0191
470,2648.00, 0.0190
471,3006.00, 0.0189
472,3290.00, 0.0188
473,4296.00, 0.0187
474,2988.00, 0.0186
475,2908.00, 0.0185
476,3007.00, 0.0184
477,3364.00, 0.0183
478,3259.00, 0.0182
479,2939.00, 0.0181
480,3409.00, 0.0180
481,4958.00, 0.0179
482,5537.00, 0.0179
483,3804.00, 0.0178
484,3454.00, 0.0177
485,4213.00, 0.0176
486,4019.00, 0.0175
487,3459.00, 0.0174
488,3359.00, 0.0173
489,2954.00, 0.0172
490,2843.00, 0.0172
491,3598.00, 0.0171
492,3619.00, 0.0170
493,2952.00, 0.0169
494,3457.00, 0.0168
495,4629.00, 0.0167
496,3963.00, 0.0166
497,3848.00, 0.0166
498,2079.00, 0.0165
499,3464.00, 0.0164
500,4303.00, 0.0163
501,2285.00, 0.0162
502,2219.00, 0.0162
503,2444.00, 0.0161
504,2799.00, 0.0160
505,4066.00, 0.0159
506,3678.00, 0.0158
507,3349.00, 0.0158
508,3998.00, 0.0157
509,3907.00, 0.0156
510,3772.00, 0.0155
511,3493.00, 0.0154
512,4586.00, 0.0154
513,2388.00, 0.0153
514,4293.00, 0.0152
515,3407.00, 0.0151
516,3819.00, 0.0151
517,3642.00, 0.0150
518,3023.00, 0.0149
519,4262.00, 0.0148
520,4163.00, 0.0148
521,4084.00, 0.0147
522,3388.00, 0.0146
523,2603.00, 0.0145
524,4669.00, 0.0145
525,4979.00, 0.0144
526,3688.00, 0.0143
527,2704.00, 0.0142
528,4944.00, 0.0142
529,3413.00, 0.0141
530,4218.00, 0.0140
531,3494.00, 0.0140
532,4442.00, 0.0139
533,3609.00, 0.0138
534,3408.00, 0.0138
535,3659.00, 0.0137
536,2949.00, 0.0136
537,3833.00, 0.0136
538,4609.00, 0.0135
539,2776.00, 0.0134
540,3383.00, 0.0134
541,4418.00, 0.0133
542,2798.00, 0.0132
543,3671.00, 0.0132
544,5533.00, 0.0131
545,4352.00, 0.0130
546,3794.00, 0.0130
547,3625.00, 0.0129
548,2527.00, 0.0128
549,3809.00, 0.0128
550,3309.00, 0.0127
551,2549.00, 0.0126
552,3176.00, 0.0126
553,2349.00, 0.0125
554,2008.00, 0.0124
555,4718.00, 0.0124
556,3234.00, 0.0123
557,3399.00, 0.0123
558,2959.00, 0.0122
559,3964.00, 0.0121
560,2371.00, 0.0121
561,2913.00, 0.0120
562,3092.00, 0.0120
563,2147.00, 0.0119
564,2493.00, 0.0118
565,3654.00, 0.0118
566,3509.00, 0.0117
567,3360.00, 0.0117
568,3783.00, 0.0116
569,4378.00, 0.0115
570,3745.00, 0.0115
571,3154.00, 0.0114
572,4156.00, 0.0114
573,3495.00, 0.0113
574,2352.00, 0.0113
575,3458.00, 0.0112
576,3551.00, 0.0111
577,4674.00, 0.0111
578,3517.00, 0.0110
