Episode, Total Reward, Epsilon
438,94.00, 0.0223
439,94.00, 0.0221
440,94.00, 0.0220
441,94.00, 0.0219
442,94.00, 0.0218
443,94.00, 0.0217
444,94.00, 0.0216
445,94.00, 0.0215
446,94.00, 0.0214
447,54.00, 0.0213
448,52.00, 0.0212
449,92.00, 0.0211
450,92.00, 0.0210
451,54.00, 0.0209
452,94.00, 0.0208
453,54.00, 0.0206
454,92.00, 0.0205
455,92.00, 0.0204
456,92.00, 0.0203
457,52.00, 0.0202
458,54.00, 0.0201
459,54.00, 0.0200
460,94.00, 0.0199
461,94.00, 0.0198
462,54.00, 0.0197
463,54.00, 0.0196
464,94.00, 0.0195
465,94.00, 0.0194
466,94.00, 0.0193
467,94.00, 0.0192
468,94.00, 0.0192
469,94.00, 0.0191
470,94.00, 0.0190
471,54.00, 0.0189
472,94.00, 0.0188
473,94.00, 0.0187
474,94.00, 0.0186
475,94.00, 0.0185
476,94.00, 0.0184
477,94.00, 0.0183
478,94.00, 0.0182
479,94.00, 0.0181
480,94.00, 0.0180
481,94.00, 0.0179
482,94.00, 0.0179
483,94.00, 0.0178
484,94.00, 0.0177
485,94.00, 0.0176
486,94.00, 0.0175
487,94.00, 0.0174
488,94.00, 0.0173
489,94.00, 0.0172
490,94.00, 0.0172
491,94.00, 0.0171
492,94.00, 0.0170
493,94.00, 0.0169
494,94.00, 0.0168
495,94.00, 0.0167
496,94.00, 0.0166
497,94.00, 0.0166
498,94.00, 0.0165
499,94.00, 0.0164
500,94.00, 0.0163
501,94.00, 0.0162
502,94.00, 0.0162
503,94.00, 0.0161
504,94.00, 0.0160
505,94.00, 0.0159
506,94.00, 0.0158
507,94.00, 0.0158
508,54.00, 0.0157
509,94.00, 0.0156
510,94.00, 0.0155
511,54.00, 0.0154
512,94.00, 0.0154
513,94.00, 0.0153
514,94.00, 0.0152
515,94.00, 0.0151
516,54.00, 0.0151
517,94.00, 0.0150
518,94.00, 0.0149
519,94.00, 0.0148
520,94.00, 0.0148
521,54.00, 0.0147
522,94.00, 0.0146
523,94.00, 0.0145
524,94.00, 0.0145
525,54.00, 0.0144
526,94.00, 0.0143
527,94.00, 0.0142
528,94.00, 0.0142
529,94.00, 0.0141
530,94.00, 0.0140
531,94.00, 0.0140
532,94.00, 0.0139
533,94.00, 0.0138
534,94.00, 0.0138
535,94.00, 0.0137
536,94.00, 0.0136
537,94.00, 0.0136
538,94.00, 0.0135
539,94.00, 0.0134
540,94.00, 0.0134
541,94.00, 0.0133
542,94.00, 0.0132
543,94.00, 0.0132
544,94.00, 0.0131
545,94.00, 0.0130
546,94.00, 0.0130
547,94.00, 0.0129
548,94.00, 0.0128
549,94.00, 0.0128
550,94.00, 0.0127
551,94.00, 0.0126
552,54.00, 0.0126
553,94.00, 0.0125
554,94.00, 0.0124
555,94.00, 0.0124
556,94.00, 0.0123
557,94.00, 0.0123
558,94.00, 0.0122
559,94.00, 0.0121
560,94.00, 0.0121
561,94.00, 0.0120
562,94.00, 0.0120
563,94.00, 0.0119
564,94.00, 0.0118
565,94.00, 0.0118
566,94.00, 0.0117
567,94.00, 0.0117
568,94.00, 0.0116
569,94.00, 0.0115
570,94.00, 0.0115
571,94.00, 0.0114
572,94.00, 0.0114
573,54.00, 0.0113
574,54.00, 0.0113
575,94.00, 0.0112
576,94.00, 0.0111
577,94.00, 0.0111
578,94.00, 0.0110
579,94.00, 0.0110
580,94.00, 0.0109
581,94.00, 0.0109
582,94.00, 0.0108
583,94.00, 0.0108
584,94.00, 0.0107
585,94.00, 0.0107
586,94.00, 0.0106
587,94.00, 0.0105
588,94.00, 0.0105
589,94.00, 0.0104
590,94.00, 0.0104
591,94.00, 0.0103
592,94.00, 0.0103
593,94.00, 0.0102
594,94.00, 0.0102
595,94.00, 0.0101
