Episode, Total Reward, Epsilon
334,-38670.00, 0.0375
335,-39990.00, 0.0373
336,-39030.00, 0.0371
337,-38390.00, 0.0369
338,-35750.00, 0.0367
339,-39470.00, 0.0366
340,-39940.00, 0.0364
341,-39990.00, 0.0362
342,-40190.00, 0.0360
343,-38610.00, 0.0358
344,-37640.00, 0.0357
345,-40140.00, 0.0355
346,-36450.00, 0.0353
347,-39990.00, 0.0351
348,-39510.00, 0.0350
349,-37040.00, 0.0348
350,-39320.00, 0.0346
351,-39860.00, 0.0344
352,-38810.00, 0.0343
353,-39100.00, 0.0341
354,-36220.00, 0.0339
355,-37740.00, 0.0337
356,-36050.00, 0.0336
357,-39930.00, 0.0334
358,-39810.00, 0.0332
359,-35650.00, 0.0331
360,-35910.00, 0.0329
361,-40140.00, 0.0327
362,-39330.00, 0.0326
363,-36650.00, 0.0324
364,-37950.00, 0.0323
365,-37870.00, 0.0321
366,-39990.00, 0.0319
367,-39050.00, 0.0318
368,-39840.00, 0.0316
369,-39990.00, 0.0315
370,-39570.00, 0.0313
371,-39890.00, 0.0311
372,-38550.00, 0.0310
373,-39630.00, 0.0308
374,-39960.00, 0.0307
375,-36960.00, 0.0305
376,-36240.00, 0.0304
377,-39710.00, 0.0302
378,-38590.00, 0.0301
379,-40140.00, 0.0299
380,-37980.00, 0.0298
381,-38910.00, 0.0296
382,-39940.00, 0.0295
383,-37320.00, 0.0293
384,-37470.00, 0.0292
385,-36730.00, 0.0290
386,-38870.00, 0.0289
387,-33940.00, 0.0287
388,-36060.00, 0.0286
389,-39710.00, 0.0285
390,-39070.00, 0.0283
391,-37330.00, 0.0282
392,-37690.00, 0.0280
393,-39000.00, 0.0279
394,-39760.00, 0.0278
395,-37620.00, 0.0276
396,-37880.00, 0.0275
397,-37830.00, 0.0273
398,-39130.00, 0.0272
399,-37540.00, 0.0271
400,-39260.00, 0.0269
401,-39650.00, 0.0268
402,-38690.00, 0.0267
403,-39960.00, 0.0265
404,-37950.00, 0.0264
405,-39650.00, 0.0263
406,-37980.00, 0.0261
407,-39890.00, 0.0260
408,-37950.00, 0.0259
409,-38460.00, 0.0257
410,-39990.00, 0.0256
411,-38920.00, 0.0255
412,-39360.00, 0.0254
413,-38810.00, 0.0252
414,-38040.00, 0.0251
415,-39940.00, 0.0250
416,-36130.00, 0.0249
417,-39420.00, 0.0247
418,-39980.00, 0.0246
419,-38910.00, 0.0245
420,-29890.00, 0.0244
421,-39940.00, 0.0242
422,-39860.00, 0.0241
423,-36380.00, 0.0240
