num_evs,num_tasks,ev_range,maze_loop_percentage,maze_size,bms,timesteps,num_tasks_finished,ev_distance,drone_distance
20,100,2980,85,50,0,113,54,1044.0,0.0
20,100,2970,60,38,1,159,76,1410.0,786.6423321579182
20,100,2970,85,45,0,159,60,1290.0,0.0
20,100,2980,60,49,1,107,60,870.0,789.6189416198209
20,100,2970,75,46,1,115,52,940.0,761.095517276219
20,100,2970,90,50,1,223,61,1222.0,1092.370063989903
20,100,2970,65,47,0,171,61,1472.0,0.0
20,100,2970,90,39,0,115,89,1404.0,0.0
20,100,2980,60,50,1,167,52,786.0,1151.4372037865312
20,100,2970,60,50,0,169,36,886.0,0.0
20,100,2970,75,35,0,113,82,1270.0,0.0
20,100,2970,60,42,1,167,74,1322.0,879.250304205216
20,100,2970,75,35,0,171,87,1486.0,0.0
20,100,2970,90,50,0,167,50,1190.0,0.0
20,100,2970,70,37,1,111,77,1174.0,577.4295733131976
20,100,2970,80,50,1,113,53,1072.0,907.1747274447952
20,100,2970,85,37,0,115,89,1448.0,0.0
20,100,2970,90,35,1,173,86,1276.0,718.697236839406
20,100,2970,85,40,1,111,75,1084.0,780.579825690158
20,100,2970,65,41,0,165,73,1788.0,0.0
20,100,2970,80,37,0,153,89,1420.0,0.0
20,100,2970,80,43,0,167,71,1490.0,0.0
20,100,2970,85,40,0,171,83,1710.0,0.0
20,100,2970,60,43,1,169,56,1102.0,772.3510483387217
20,100,2970,65,46,1,113,58,1002.0,758.2961972876358
20,100,2970,70,47,1,107,48,776.0,647.8929715491398
20,100,2970,85,39,0,277,75,1668.0,0.0
20,100,2970,80,43,0,169,69,1462.0,0.0
20,100,2970,75,42,1,227,76,1380.0,819.7798499527372
20,100,2970,60,43,1,227,65,1238.0,850.2995179521511
20,100,2970,80,39,0,217,83,1502.0,0.0
20,100,2970,65,42,0,219,76,1694.0,0.0
20,100,2970,60,43,1,173,64,1126.0,983.8473064627715
20,100,2970,80,40,0,165,74,1308.0,0.0
20,100,2970,90,47,0,335,66,1342.0,0.0
20,100,2970,85,42,1,165,78,1388.0,992.690098689645
20,100,2970,90,42,1,161,74,1306.0,798.8517053872816
20,100,2970,65,46,1,115,52,1148.0,685.3979113016961
20,100,2970,90,36,0,165,93,1472.0,0.0
20,100,2970,80,47,0,165,57,1180.0,0.0
20,100,2970,65,50,0,205,48,1124.0,0.0
20,100,2970,65,50,1,157,54,1086.0,1060.1088970232684
20,100,2970,75,38,1,175,92,1308.0,727.5424484163017
20,100,2970,85,48,1,213,68,1250.0,1190.4523606335954
20,100,2970,75,44,1,161,72,1406.0,1089.5017471093981
20,100,2970,80,36,0,147,89,1570.0,0.0
20,100,2970,90,36,1,113,88,1398.0,850.8277563732664
20,100,2970,65,38,0,113,72,1420.0,0.0
20,100,2970,60,38,1,227,81,1620.0,905.9947637395371
20,100,2970,75,35,1,169,90,1586.0,746.42289904161
20,100,2970,65,35,0,171,90,1682.0,0.0
20,100,2970,80,40,1,169,84,1372.0,845.5303468502723
20,100,2970,90,38,0,113,86,1358.0,0.0
20,100,2970,80,35,0,163,94,1556.0,0.0
20,100,2970,85,43,1,169,62,1236.0,865.1876869264794
20,100,2970,65,41,1,155,77,1414.0,945.8872238362219
20,100,2970,65,44,0,227,59,1316.0,0.0
20,100,2970,75,42,0,223,74,1674.0,0.0
20,100,2970,85,44,0,111,66,1132.0,0.0
20,100,2970,85,40,0,231,80,1510.0,0.0
20,100,2970,70,36,0,169,83,1776.0,0.0
20,100,2970,90,42,1,165,65,1302.0,949.3337534442229
20,100,2970,80,40,1,111,82,1058.0,845.0107303266727
20,100,2970,80,39,0,165,88,1674.0,0.0
20,100,2970,85,44,1,217,75,1524.0,1021.6431179659043
20,100,2970,90,45,1,155,77,1266.0,974.6754913483214
20,100,2970,60,46,0,223,51,1202.0,0.0
20,100,2970,80,47,0,165,53,1156.0,0.0
20,100,2970,80,48,0,213,56,1194.0,0.0
20,100,2970,85,39,1,115,85,1466.0,891.207293458662
20,100,2970,90,44,1,133,68,1066.0,861.2339978103576
20,100,2970,90,42,1,227,78,1420.0,944.4533027505831
20,100,2970,80,36,0,111,97,1312.0,0.0
20,100,2970,80,45,0,115,71,1480.0,0.0
20,100,2970,90,47,0,173,65,1362.0,0.0
20,100,2970,75,35,0,169,81,1178.0,0.0
20,100,2970,70,48,1,213,51,1188.0,888.8101749688317
20,100,2970,60,36,1,159,78,1244.0,742.7859169020232
20,100,2970,70,48,1,109,51,992.0,982.5845188883179
20,100,2970,90,37,1,115,96,1202.0,727.0398717692385
20,100,2970,90,38,1,165,83,1290.0,758.853319795443
20,100,2970,60,40,0,253,71,1562.0,0.0
20,100,2960,85,41,1,171,81,1508.0,791.864558351228
20,100,2970,85,41,1,171,79,1508.0,1048.1282822654855
20,100,2970,70,42,1,131,68,1032.0,743.6350965781791
20,100,2970,70,41,1,205,67,1256.0,803.3407898018086
20,100,2970,60,44,1,167,42,872.0,785.9248726156593
20,100,2960,85,37,1,169,87,1268.0,843.7998214261044
20,100,2960,60,38,0,223,74,1720.0,0.0
20,100,2960,75,37,1,159,88,1512.0,816.045260189561
20,100,2970,80,44,0,171,67,1452.0,0.0
20,100,2960,90,41,1,127,79,1206.0,1014.2765313430583
20,100,2960,70,36,1,223,85,1570.0,830.092613966277
20,100,2970,75,47,1,111,56,942.0,746.5854899115939
20,100,2960,60,44,0,161,68,1518.0,0.0
20,100,2970,90,47,0,161,71,1526.0,0.0
20,100,2970,85,45,0,157,68,1392.0,0.0
